C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,x_pos,y_pos,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680822919.6348636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680822919.643353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680822919.6449394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680822919.6466382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680822919.6526587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680822919.659651
0.0006302615622644225,0.0019172129446815233,0.0016283497636322864,0.0006536373193739564,0.00024074610028606002,6.329927582555683e-05,0.0012973941573363845,0.0014877739483381447,0.00044012275848217544,9.342266208705041e-05,0.00010306214500133137,0.00024331663385055436,0.0012468672068280285,0.000928201936676487,0.001479821396060288,0.001699762258431292,0.0,0.0,1680822919.6670783
0.0006302615622644225,0.0019172129446815233,0.0016283497636322864,0.0006536373193739564,0.00024074610028606002,6.329927582555683e-05,0.0012973941573363845,0.0014877739483381447,0.00044012275848217544,9.342266208705041e-05,0.00010306214500133137,0.00024331663385055436,0.0012468672068280285,0.000928201936676487,0.001479821396060288,0.001699762258431292,0.0,0.0,1680822919.6741276
0.0006792823539569781,0.0019231271601256594,0.0016476488098078335,0.0006994650291289872,0.0002571533054407382,6.391178430931177e-05,0.001192032598851256,0.001427246027617457,0.0004086739428430519,0.00010909686441706867,0.00012059395596253353,0.0002678471100097113,0.001239978989080015,0.000996933467376948,0.0014785562127599405,0.001673002652694322,0.0,0.0,1680822919.6811259
0.0006792823539569781,0.0019231271601256594,0.0016476488098078335,0.0006994650291289872,0.0002571533054407382,6.391178430931177e-05,0.001192032598851256,0.001427246027617457,0.0004086739428430519,0.00010909686441706867,0.00012059395596253353,0.0002678471100097113,0.001239978989080015,0.000996933467376948,0.0014785562127599405,0.001673002652694322,0.0,0.0,1680822919.6883042
0.0006463930957455556,0.001932424336452889,0.0016446638532711818,0.0006730842478232676,0.00024934860945791115,6.422671049222117e-05,0.0012499927284311111,0.0014662238654223488,0.0004239912293335444,0.00010329583050024253,0.00011815670016672316,0.0002613614538466374,0.0012542282614653934,0.0009528483482096238,0.0014899574541480185,0.001696476068445918,-0.0,-0.0,1680822919.695326
0.0006463930957455556,0.001932424336452889,0.0016446638532711818,0.0006730842478232676,0.00024934860945791115,6.422671049222117e-05,0.0012499927284311111,0.0014662238654223488,0.0004239912293335444,0.00010329583050024253,0.00011815670016672316,0.0002613614538466374,0.0012542282614653934,0.0009528483482096238,0.0014899574541480185,0.001696476068445918,-0.0038268343236508968,-0.009238795325112868,1680822919.702857
0.0006463930957455556,0.001932424336452889,0.0016446638532711818,0.0006730842478232676,0.00024934860945791115,6.422671049222117e-05,0.0012499927284311111,0.0014662238654223488,0.0004239912293335444,0.00010329583050024253,0.00011815670016672316,0.0002613614538466374,0.0012542282614653934,0.0009528483482096238,0.0014899574541480185,0.001696476068445918,-0.0076536686473017935,-0.018477590650225736,1680822919.7081203
0.0006707976034476815,0.0019303065678855091,0.001649506413485824,0.0006926370658959513,0.00025366401343696054,6.398709274435532e-05,0.001220072448091969,0.0014449435172174674,0.000414748825079414,0.00010824336843562321,0.00011848531880076507,0.00026511090351633015,0.0012520534419042662,0.0009847585999125386,0.001486589104331415,0.0016902984978344193,-0.01148050297095269,-0.027716385975338605,1680822919.7162132
0.0006707976034476815,0.0019303065678855091,0.001649506413485824,0.0006926370658959513,0.00025366401343696054,6.398709274435532e-05,0.001220072448091969,0.0014449435172174674,0.000414748825079414,0.00010824336843562321,0.00011848531880076507,0.00026511090351633015,0.0012520534419042662,0.0009847585999125386,0.001486589104331415,0.0016902984978344193,-0.015307337294603587,-0.03695518130045147,1680822919.7221472
0.0006713297849955779,0.0019410706551298063,0.0016571075462479712,0.0006930989558100009,0.0002537192396971477,6.398207215170259e-05,0.0012267447770483385,0.0014569075214950545,0.0004175101351393096,0.00010818312178173528,0.00011766194615461245,0.0002650857999498157,0.0012571091498685405,0.000985677364269577,0.0014944814267437323,0.0016980151050347558,-0.019134171618254484,-0.04619397662556435,1680822919.7300153
0.0006713297849955779,0.0019410706551298063,0.0016571075462479712,0.0006930989558100009,0.0002537192396971477,6.398207215170259e-05,0.0012267447770483385,0.0014569075214950545,0.0004175101351393096,0.00010818312178173528,0.00011766194615461245,0.0002650857999498157,0.0012571091498685405,0.000985677364269577,0.0014944814267437323,0.0016980151050347558,-0.02296100594190538,-0.05543277195067721,1680822919.735973
0.0006836321767514164,0.0019485894558238215,0.0016686427932108927,0.0007056583996836708,0.0002600572003041179,6.374911798047834e-05,0.0012233629260140332,0.0014579236844861044,0.00042037788153265865,0.00010801041444096881,0.00011676627737870148,0.0002698252126947409,0.0012603624719406525,0.0010026026873310911,0.0014999036386871012,0.0017015134376379137,-0.02678784026555628,-0.06467156727579008,1680822919.7440257
0.0006836321767514164,0.0019485894558238215,0.0016686427932108927,0.0007056583996836708,0.0002600572003041179,6.374911798047834e-05,0.0012233629260140332,0.0014579236844861044,0.00042037788153265865,0.00010801041444096881,0.00011676627737870148,0.0002698252126947409,0.0012603624719406525,0.0010026026873310911,0.0014999036386871012,0.0017015134376379137,-0.030614674589207174,-0.07391036260090295,1680822919.7497861
0.0006512452970734254,0.0018974906738717604,0.0016209803089218945,0.0006739308127163424,0.0002483059558379089,6.377232404230637e-05,0.0012171930607299448,0.0014318351970077688,0.0004154944712969087,0.00010206249602038884,0.00011296641680389628,0.00025781155995079845,0.0012256722323124231,0.0009549931590266135,0.001462062714718168,0.0016583928144495144,-0.03444150891285807,-0.08314915792601581,1680822919.7567976
0.0006512452970734254,0.0018974906738717604,0.0016209803089218945,0.0006739308127163424,0.0002483059558379089,6.377232404230637e-05,0.0012171930607299448,0.0014318351970077688,0.0004154944712969087,0.00010206249602038884,0.00011296641680389628,0.00025781155995079845,0.0012256722323124231,0.0009549931590266135,0.001462062714718168,0.0016583928144495144,-0.03826834323650897,-0.0923879532511287,1680822919.7648304
0.0006512452970734254,0.0018974906738717604,0.0016209803089218945,0.0006739308127163424,0.0002483059558379089,6.377232404230637e-05,0.0012171930607299448,0.0014318351970077688,0.0004154944712969087,0.00010206249602038884,0.00011296641680389628,0.00025781155995079845,0.0012256722323124231,0.0009549931590266135,0.001462062714718168,0.0016583928144495144,-0.04209517756015987,-0.10162674857624156,1680822919.7706118
0.0006597993306214785,0.0019062985577787208,0.0016298371356682647,0.0006818639037060019,0.0002497973696565183,6.378384076073886e-05,0.0012153523081865974,0.0014341452557041815,0.0004156509063550989,0.00010354671152592874,0.00011325097547444696,0.0002593072921225455,0.00122979857258546,0.0009663064058796158,0.001468453526637947,0.001663355075511537,-0.04592201188381076,-0.11086554390135442,1680822919.778517
0.0006597993306214785,0.0019062985577787208,0.0016298371356682647,0.0006818639037060019,0.0002497973696565183,6.378384076073886e-05,0.0012153523081865974,0.0014341452557041815,0.0004156509063550989,0.00010354671152592874,0.00011325097547444696,0.0002593072921225455,0.00122979857258546,0.0009663064058796158,0.001468453526637947,0.001663355075511537,-0.04974884620746166,-0.1201043392264673,1680822919.7847059
0.0006668571795549789,0.0019201506866011187,0.001642625369108178,0.0006875935471790789,0.0002518200324435124,6.376977390963086e-05,0.0012203356683471612,0.0014426864158086313,0.0004176880060867916,0.00010470315349217735,0.0001136311500829379,0.00026118410361683736,0.001237549028227899,0.0009763649315191613,0.0014788918583300463,0.0016734717200831385,-0.05357568053111256,-0.12934313455158017,1680822919.7927458
0.0006668571795549789,0.0019201506866011187,0.001642625369108178,0.0006875935471790789,0.0002518200324435124,6.376977390963086e-05,0.0012203356683471612,0.0014426864158086313,0.0004176880060867916,0.00010470315349217735,0.0001136311500829379,0.00026118410361683736,0.001237549028227899,0.0009763649315191613,0.0014788918583300463,0.0016734717200831385,-0.05740251485476345,-0.13858192987669302,1680822919.7983885
0.000672102952649567,0.0019394640800783236,0.0016597784826331008,0.0006950168096580001,0.00025565717803885943,6.38214140508353e-05,0.0012301386782681335,0.0014564355925998028,0.0004195886480232502,0.00010635563626522071,0.00011543281553585416,0.00026578867858901846,0.0012517973905296742,0.0009848841125979391,0.001493768508771609,0.0016903537249049806,-0.06122934917841435,-0.1478207252018059,1680822919.8057523
0.000672102952649567,0.0019394640800783236,0.0016597784826331008,0.0006950168096580001,0.00025565717803885943,6.38214140508353e-05,0.0012301386782681335,0.0014564355925998028,0.0004195886480232502,0.00010635563626522071,0.00011543281553585416,0.00026578867858901846,0.0012517973905296742,0.0009848841125979391,0.001493768508771609,0.0016903537249049806,-0.06505618350206525,-0.15705952052691877,1680822919.8131006
0.000675903402332969,0.0019388532060940296,0.001659905982124169,0.000696798292046667,0.00025498862573034215,6.374015102601545e-05,0.0012283055891036258,0.0014549455374903604,0.00042034500166548326,0.00010648266831745512,0.00011416996841791293,0.0002641517409768386,0.0012505922209717758,0.0009893360685632774,0.0014934754474589405,0.0016896090469133416,-0.06888301782571614,-0.16629831585203161,1680822919.820076
0.000675903402332969,0.0019388532060940296,0.001659905982124169,0.000696798292046667,0.00025498862573034215,6.374015102601545e-05,0.0012283055891036258,0.0014549455374903604,0.00042034500166548326,0.00010648266831745512,0.00011416996841791293,0.0002641517409768386,0.0012505922209717758,0.0009893360685632774,0.0014934754474589405,0.0016896090469133416,-0.07270985214936704,-0.17553711117714452,1680822919.8271809
0.000675903402332969,0.0019388532060940296,0.001659905982124169,0.000696798292046667,0.00025498862573034215,6.374015102601545e-05,0.0012283055891036258,0.0014549455374903604,0.00042034500166548326,0.00010648266831745512,0.00011416996841791293,0.0002641517409768386,0.0012505922209717758,0.0009893360685632774,0.0014934754474589405,0.0016896090469133416,-0.07653668647301794,-0.1847759065022574,1680822919.8335235
0.000687424404276889,0.00195452751821627,0.001675165857843398,0.0007075939770946048,0.00026023986188823017,6.377426447927618e-05,0.0012279078026734703,0.0014609056434736708,0.0004203740386228476,0.00010868867076829287,0.0001156126826740349,0.00026987061579142807,0.0012610173298878387,0.0010057543803002466,0.0015047460812994636,0.0017010021228800367,-0.08036352079666882,-0.19401470182737024,1680822919.840286
0.000687424404276889,0.00195452751821627,0.001675165857843398,0.0007075939770946048,0.00026023986188823017,6.377426447927618e-05,0.0012279078026734703,0.0014609056434736708,0.0004203740386228476,0.00010868867076829287,0.0001156126826740349,0.00026987061579142807,0.0012610173298878387,0.0010057543803002466,0.0015047460812994636,0.0017010021228800367,-0.08419035512031973,-0.20325349715248311,1680822919.84728
0.0006825998688094726,0.001948049835436013,0.0016690639676216605,0.000702524619604375,0.0002574781662290474,6.382220168483863e-05,0.0012319953036705788,0.001460058867768807,0.00042071148197919683,0.00010763302532937173,0.00011467362748130744,0.00026639311527852514,0.001256645286962807,0.0009986631011111727,0.001500845534257464,0.001696738109714323,-0.08801718944397063,-0.212492292477596,1680822919.855382
0.0006825998688094726,0.001948049835436013,0.0016690639676216605,0.000702524619604375,0.0002574781662290474,6.382220168483863e-05,0.0012319953036705788,0.001460058867768807,0.00042071148197919683,0.00010763302532937173,0.00011467362748130744,0.00026639311527852514,0.001256645286962807,0.0009986631011111727,0.001500845534257464,0.001696738109714323,-0.09184402376762152,-0.22173108780270884,1680822919.8616335
0.000685100252515224,0.0019495231825859684,0.001671173925732542,0.0007047606927927647,0.0002583220203107316,6.394044046072805e-05,0.0012281758451949225,0.0014577187964940376,0.0004194495847190261,0.00010830113927510022,0.00011521897164538834,0.00026751401044065333,0.0012568448696734344,0.0010020441262086688,0.001501602651194545,0.0016959475499095282,-0.09567085809127242,-0.2309698831278217,1680822919.86864
0.0006997887058471807,0.0019779539711752853,0.0016970027184545283,0.0007195212976854664,0.00026425793642053633,6.39456878621679e-05,0.0012371124207054569,0.00147494682977648,0.0004231241879739066,0.0001111451364848857,0.00011656592738344283,0.0002735420838224159,0.0012765700368751877,0.0010233275778083386,0.0015229476727237103,0.0017207423138504109,-0.09949769241492332,-0.2402086784529346,1680822919.8751633
0.0006786410657206134,0.0019411991891198947,0.0016633035870962784,0.0006977343839389505,0.00025615320993236106,6.395618833873111e-05,0.0012284415049735899,0.0014560618443212863,0.00042013153761015726,0.00010661982954590914,0.00011386729202008105,0.0002651286415175491,0.0012500053832753919,0.000992759704443213,0.0014958336318199549,0.0016877164763395235,-0.10332452673857422,-0.24944747377804746,1680822919.8828
0.0006851753757199808,0.0019432639936950895,0.0016665277278841986,0.0007039175909847044,0.00025831021900206246,6.402058225712213e-05,0.001219177764480131,0.0014498342101593336,0.0004165786292503136,0.000108710729026569,0.00011557821656765814,0.00026815558148247926,0.001250691740045444,0.0010017416048369292,0.0014967007681947054,0.001686689032628177,-0.10715136106222511,-0.25868626910316034,1680822919.8889225
0.0006903978200743805,0.0019439039532655592,0.0016690579027531767,0.000708959499142461,0.0002603319296579856,6.394117574312497e-05,0.0012178320052808472,0.0014499042205322204,0.0004154639385834138,0.00010970859553203074,0.0001156445255597389,0.00026967864370189813,0.0012527376188959114,0.0010092766215606438,0.001497150124608224,0.0016882856387938298,-0.110978195385876,-0.2679250644282732,1680822919.8959227
0.0006923640745835505,0.0019484138369032726,0.0016730694686316115,0.0007111568906128843,0.00026011413370105536,6.398216713713615e-05,0.0012163144409634318,0.0014473809914195106,0.00041399645003493317,0.00011079709095054301,0.00011728418127244256,0.0002707487112245949,0.0012548495836438097,0.0010121533729645833,0.0015004627097085126,0.0016903658521341834,-0.1148050297095269,-0.27716385975338603,1680822919.9042015
0.0007044093677111721,0.0019665797217849968,0.0016897944186392948,0.0007215618639402635,0.00026331504132706045,6.394268947479558e-05,0.0012201178272538385,0.001456914517208784,0.0004168040776700549,0.00011266390819292409,0.0001174328324252064,0.0002731734278223903,0.001266540575714918,0.00102880574410444,0.0015140790698713897,0.0017059071373752173,-0.1186318640331778,-0.28640265507849894,1680822919.9101777
0.000687152122439399,0.0019499693952064535,0.0016724541308620051,0.0007056970807201596,0.00025790674213527117,6.39636283269584e-05,0.0012279893149818473,0.001455000277789913,0.00041691702717205155,0.0001096069958763398,0.00011571125200100782,0.0002680180894772082,0.0012558067494744258,0.0010042139859454083,0.0015022839203605533,0.0016931936300676755,-0.1224586983568287,-0.2956414504036118,1680822919.9171963
0.0007000742697665012,0.001970031695775807,0.0016916635408561198,0.0007185789811178055,0.0002633475939727573,6.400771938399019e-05,0.0012283721648359406,0.0014630645572673616,0.00041742448058839835,0.00011250709787900742,0.00011763266946503111,0.00027390844278045966,0.0012695780509887529,0.001022915672243164,0.0015169450023326551,0.0017091926938804366,-0.1262855326804796,-0.3048802457287247,1680822919.9240818
0.0006898089209167763,0.0019551834136233505,0.0016775935998265,0.0007080096457060061,0.00026009353768633966,6.390380972547882e-05,0.0012323084145360469,0.001462347754751447,0.0004212116476284315,0.00010846395877728908,0.00011389110919192105,0.000268633215011273,0.001258833166555783,0.0010086522711812182,0.0015066778698476727,0.0016978789291563871,-0.1301123670041305,-0.31411904105383753,1680822919.9310749
0.0006896256447001586,0.0019522207019335106,0.0016751797255950094,0.0007074420693786762,0.0002589660187389189,6.398253377671514e-05,0.0012270286972689691,0.0014566626188710892,0.0004179251657252939,0.00010940998603389785,0.0001153118603672309,0.00026853163705249476,0.0012563903405621779,0.0010081200903599913,0.0015042395559468223,0.0016936831048157215,-0.1339392013277814,-0.32335783637895044,1680822919.9372509
0.0006970176992933957,0.0019565118877544387,0.0016818190983036055,0.0007140582851717952,0.00026182570319291333,6.393107671939422e-05,0.0012220698966210763,0.0014566090045223115,0.0004174871168191438,0.00011056884865886306,0.00011506727337649188,0.00027114748161724225,0.0012595664027991987,0.0010187237298110079,0.0015074347075732363,0.0016972783755683052,-0.13776603565143228,-0.33259663170406323,1680822919.9452682
0.0006914321237292985,0.0019533193519318155,0.001677946975313468,0.0007094540913057143,0.0002597082158649334,6.401033602674875e-05,0.0012243185408814734,0.0014551752505238052,0.00041699691908284557,0.00011014002598078268,0.00011565892692420607,0.00026960802574596646,0.0012573650102004413,0.0010111491005188908,0.0015054478265807557,0.0016946003733951161,-0.14159286997508316,-0.34183542702917613,1680822919.9514585
0.0007041548244990641,0.001985406471068446,0.0017054834286160687,0.0007224887452085729,0.0002640825938319043,6.410329257561066e-05,0.0012361438162663357,0.001473830513269065,0.00042121490005939035,0.00011324575864446613,0.00011773836768382629,0.00027465985613625023,0.001279274325267221,0.0010300580587773473,0.001529944511656642,0.0017226105951048919,-0.14541970429873408,-0.35107422235428903,1680822919.9585311
0.0006889967959819039,0.001965217643694541,0.0016854765135368441,0.0007072424235265713,0.00025892346778264556,6.408974313928129e-05,0.0012373989303841241,0.0014668382553435562,0.00042097691456527967,0.00011002437216647933,0.00011556820582751977,0.00026918899059908763,0.0012659704205728991,0.0010080124141633323,0.0015152468567570386,0.0017066034229536908,-0.149246538622385,-0.3603130176794019,1680822919.9665458
0.0006970852300643332,0.001970343025559289,0.0016920708500474091,0.0007150913519150499,0.00026192696564638046,6.410799851173711e-05,0.0012277380218475246,0.0014625626755960931,0.0004181378241798225,0.00011204929554546894,0.00011752874353673715,0.0002729557153420259,0.001268740753117518,0.0010196974813788764,0.0015184359693475179,0.0017081133697009988,-0.15307337294603587,-0.3695518130045148,1680822919.9725504
0.0006887944050593985,0.001954176032660753,0.0016771583018089376,0.0007071116608105656,0.000260467344827251,6.398738388500443e-05,0.0012291646168796223,0.0014591553927433454,0.00041882922495810955,0.00010919529522694941,0.00011497302041951711,0.0002699651817630688,0.00125806815710903,0.0010082765629097546,0.0015067265718568985,0.0016950133366327546,-0.1569002072696868,-0.37879060832962763,1680822919.980367
0.0006883526842206773,0.0019555114795285137,0.001677921962941376,0.000706289639647301,0.00025860962946820226,6.405617035275241e-05,0.0012269214405809146,0.0014568503522072063,0.0004171664816970152,0.00011010636911889816,0.00011652502201184532,0.0002691846883947691,0.0012584472296196581,0.0010077976548276647,0.0015077854673293462,0.0016952837668778125,-0.16072704159333764,-0.3880294036547405,1680822919.9863663
0.0006992118152454462,0.0019718074497392848,0.0016943506161213057,0.0007166967066696838,0.00026270717638090613,6.410146268440018e-05,0.0012313833624620091,0.0014685176036029121,0.00041985796492783006,0.00011180624574132897,0.00011675466013695781,0.00027270694687162245,0.0012702721705447706,0.0010233955142817561,0.0015201928745831189,0.0017108281752858119,-0.16455387591698856,-0.3972681989798533,1680822919.9933658
0.0006828005505153658,0.0019541109288391573,0.0016761610938119573,0.0007019427880410454,0.00025797202614155114,6.408851277443688e-05,0.001237439265090479,0.001464365929671574,0.0004199214283636863,0.00010873854071135355,0.00011491419023561329,0.0002678773754187355,0.0012592933181314891,0.0010003717796766322,0.0015076866272721713,0.0016979315877383896,-0.16838071024063947,-0.40650699430496623,1680822919.9999726
0.0007009076246654829,0.001974023892764625,0.0016956433705891407,0.0007185548527516421,0.0002637164306773451,6.414821122523493e-05,0.001232531250678331,0.0014682493348795985,0.00041819257028852675,0.00011317228213292011,0.00011752119078174338,0.0002741394381537166,0.0012726130983596593,0.0010254944110653762,0.00152206079147156,0.0017126077122689939,-0.17220754456429035,-0.4157457896300791,1680822920.0079825
0.0006909478410422195,0.001951267831150969,0.0016760956626638227,0.0007084170973019814,0.00026055413288210324,6.407855925599819e-05,0.0012256104740462714,0.001455008027229248,0.0004169132051378381,0.00011025205572386559,0.00011539311287232594,0.000270112365400376,0.001256626711243559,0.0010107866444866824,0.0015049486693750696,0.0016924569309333167,-0.17603437888794127,-0.424984584955192,1680822920.0140235
0.0006916539343004229,0.0019517702588233389,0.001676430585278288,0.0007088951022539392,0.000260029457691166,6.415637269740008e-05,0.0012214210207519872,0.0014520740988180072,0.00041394827523062803,0.00011167452460717663,0.0001169865432317268,0.00027088246438519286,0.001256750528502073,0.0010117946925774289,0.001505095067277623,0.0016916339501565447,-0.17986121321159215,-0.4342233802803048,1680822920.0209782
0.0006918640291925973,0.0019523915506481414,0.0016764705082159376,0.0007080105321659521,0.00025967917770750113,6.414584793707517e-05,0.0012254101764475188,0.0014581149415827071,0.0004158769596362418,0.00011097877355136937,0.00011553441908608252,0.0002695167339320236,0.0012578865766975315,0.0010121017591604848,0.0015060922734211426,0.0016945610431358632,-0.18368804753524304,-0.4434621756054177,1680822920.028562
0.0006867943478117551,0.0019509771520013798,0.0016739061156419107,0.0007037728132875604,0.00025764876308474353,6.421042522953871e-05,0.001229290602386242,0.0014585338152405733,0.0004159384370931433,0.0001105448138749962,0.00011617161650457933,0.0002680123404923532,0.0012569645156356205,0.0010052065535275576,0.0015054263523433945,0.0016938714601940905,-0.18751488185889392,-0.4527009709305305,1680822920.034402
0.0006894409791255322,0.0019568151490210735,0.0016806901158183426,0.0007079443568424418,0.0002605984523430463,6.419674447542271e-05,0.0012330192105691404,0.0014631628054752811,0.00041813199051945446,0.00011024466914712884,0.00011553345780523431,0.0002705186271951193,0.0012612580939725605,0.0010098485492416403,0.0015097647181203776,0.0016989645063937321,-0.19134171618254484,-0.4619397662556434,1680822920.042391
0.0006751521703948116,0.0019364397488872947,0.0016613946781993325,0.0006941494161021605,0.0002562229554436168,6.415662589517171e-05,0.0012304199221750177,0.0014547929899050205,0.00041802313499900444,0.00010695562922639631,0.00011322205421846435,0.00026558071750251564,0.0012476659154232745,0.0009895470484609342,0.0014950031858293339,0.0016826837726042333,-0.19516855050619575,-0.4711785615807563,1680822920.0488453
0.0006805621455069658,0.0019363458524579032,0.0016620368255484085,0.0006985266386116316,0.0002574545402580952,6.416098673401972e-05,0.0012205192747056903,0.0014471931921765315,0.00041446128155784705,0.00010869978327667179,0.00011498735467615585,0.00026773665739845205,0.0012466042992235254,0.000996364771696211,0.0014940907360079852,0.0016800451318974038,-0.19899538482984663,-0.4804173569058692,1680822920.0558388
0.0006775405630666983,0.0019273549013802205,0.0016536116321187037,0.0006946222404332274,0.000255999399859271,6.409014941332753e-05,0.0012199327034888156,0.0014447110133020392,0.0004147461187366191,0.00010732861442331546,0.00011307016392124612,0.00026520243636855997,0.0012407091375412347,0.000991467163608955,0.0014873550007458286,0.001673153971689926,-0.20282221915349755,-0.4896561522309821,1680822920.0621417
0.0006776868837936014,0.001929985617181081,0.001656177866924003,0.0006955297212482928,0.0002555950048346456,6.411815991188435e-05,0.0012179186459132481,0.0014439859313132982,0.0004139247933500932,0.00010818126303712885,0.0001145713185007858,0.00026576397208188463,0.0012411868633961055,0.000992083462727558,0.0014890282109366005,0.0016735564984769215,-0.20664905347714843,-0.4988949475560949,1680822920.07013
0.0006914633419958922,0.001953385789878721,0.0016775608803158292,0.0007084088544358507,0.0002601840498344904,6.409921076174678e-05,0.0012244306100547809,0.0014585962533669086,0.00041754694334464874,0.00011055958428423637,0.00011542032822349672,0.0002700024577864216,0.0012574195596232348,0.0010119966713078156,0.0015066594764280622,0.0016946554933557686,-0.21047588780079934,-0.5081337428812078,1680822920.0761554
0.0006743467571499633,0.001932376587014062,0.0016566085776841095,0.0006923512738552517,0.00025491336230487605,6.40160574046324e-05,0.0012282926539298317,0.001452240718505821,0.00041717800406906657,0.00010720063588765837,0.00011341841068675998,0.00026448333163824164,0.0012441112915296388,0.0009876531443375404,0.0014917100764255163,0.001678822642545605,-0.21430272212445023,-0.5173725382063207,1680822920.0834837
0.000688208782952232,0.0019523507794752095,0.0016763298732715571,0.0007066437398227065,0.00026027345978011317,6.402630854437175e-05,0.001228330810888282,0.001460285509800649,0.00041759249889944985,0.00011014331667197418,0.00011543688752526117,0.0002703053354878455,0.0012573899270821407,0.0010076443875874867,0.0015064173226667658,0.0016942391739832837,-0.21812955644810114,-0.5266113335314335,1680822920.0907056
0.0006800885172153704,0.0019366257858396672,0.0016627573533003757,0.0006989467134698792,0.0002575731211663879,6.392660678622113e-05,0.0012262264617242007,0.0014525936648299518,0.0004179404680663928,0.00010753379540076258,0.00011336338683403959,0.00026666942899445143,0.0012460715552070464,0.0009957739540281875,0.001494969140863066,0.001680751054829259,-0.221956390771752,-0.5358501288565464,1680822920.0976892
0.0006820026119136539,0.0019409250043844123,0.0016665254375032984,0.0007012303447674499,0.00025757988292951885,6.398509125209866e-05,0.0012249902541629715,0.001452861201606271,0.0004158006259580804,0.00010906449948888952,0.00011481744760578568,0.00026781954826594575,0.001249121897222962,0.0009985831599178523,0.0014981382298230076,0.0016840111820789112,-0.22578322509540288,-0.5450889241816592,1680822920.1042814
0.0006911162759174039,0.0019534435918655444,0.0016776925187830254,0.0007087207794300522,0.0002598361264366152,6.398414626120187e-05,0.001227940471728861,0.0014596124065363837,0.0004181936850078623,0.00011022802346492917,0.00011451977989459928,0.0002693549290966011,0.001257477415254176,0.0010108484414819382,0.0015073120118674903,0.0016953196484801596,-0.2296100594190538,-0.5543277195067721,1680822920.1107235
